Date,Power_kW,temp_C,HR,Hour,Weekday,Month,Cluster
2017-04-04,105.7830352,13.41,49.67,2,1,4,0
2017-04-04,104.7390031,13.61,58.04,3,1,4,0
2017-04-04,100.9099309,13.43,61.68,4,1,4,0
2017-04-04,99.088554,13.22,64.26,5,1,4,0
2017-04-04,121.9677281,13.33,63.39,6,1,4,0
2017-04-04,188.9778279,13.84,61.11,7,1,4,0
2017-04-04,273.6681312,15.15,55.86,8,1,4,2
2017-04-04,294.4895942,16.91,48.94,9,1,4,2
2017-04-04,338.990675,18.89,47.93,10,1,4,1
2017-04-04,320.8555568,20.55,40.16,11,1,4,1
2017-04-04,313.9909837,21.24,37.69,12,1,4,1
2017-04-04,305.6904608,21.83,31.85,13,1,4,1
2017-04-04,321.4817088,22.33,33.02,14,1,4,1
2017-04-04,335.61537210000006,21.51,38.97,15,1,4,1
2017-04-04,323.38860889999995,20.5,44.1,16,1,4,2
2017-04-04,293.1714297,19.53,43.58,17,1,4,2
2017-04-04,269.98528839999994,19.13,40.98,18,1,4,0
2017-04-04,226.930466,18.35,40.84,19,1,4,0
2017-04-04,174.0261581,17.71,37.52,20,1,4,0
2017-04-04,148.54654419999997,17.16,41.11,21,1,4,0
2017-04-04,143.1242206,17.27,39.17,22,1,4,0
2017-04-04,127.9491978,17.06,40.56,23,1,4,0
2017-04-05,121.0336544,17.3,38.13,0,2,4,0
2017-04-05,114.25365,17.11,39.51,1,2,4,0
2017-04-05,110.6200594,16.87,41.92,2,2,4,0
2017-04-05,108.8360989,16.57,44.09,3,2,4,0
2017-04-05,104.7495026,16.92,40.28,4,2,4,0
2017-04-05,105.8620678,16.78,39.52,5,2,4,0
2017-04-05,131.2109152,16.51,39.8,6,2,4,0
2017-04-05,199.8276294,15.31,46.93,7,2,4,0
2017-04-05,277.4151164,15.07,53.01,8,2,4,2
2017-04-05,286.3944797,16.81,40.14,9,2,4,2
2017-04-05,333.0542577,18.29,31.46,10,2,4,1
2017-04-05,318.39294680000006,18.44,35.15,11,2,4,1
2017-04-05,317.812229,19.48,32.62,12,2,4,1
2017-04-05,314.0398541,22.02,29.97,13,2,4,1
2017-04-05,333.0435673,23.1,23.4,14,2,4,1
2017-04-05,331.2115,23.97,22.7,15,2,4,1
2017-04-05,314.6325986,23.58,22.68,16,2,4,1
2017-04-05,290.3785627,23.55,22.66,17,2,4,2
2017-04-05,283.2852914,23.02,24.1,18,2,4,2
2017-04-05,234.9833916,21.93,26.47,19,2,4,0
2017-04-05,171.5559121,20.48,26.62,20,2,4,0
2017-04-05,144.8824096,19.48,25.7,21,2,4,0
2017-04-05,140.7001724,18.88,26.77,22,2,4,0
2017-04-05,140.7297619,17.92,29.45,23,2,4,0
2017-04-06,134.922393,17.25,33.81,0,3,4,0
2017-04-06,123.5751061,16.51,38.41,1,3,4,0
2017-04-06,118.53190990000002,15.43,41.6,2,3,4,0
2017-04-06,112.8511077,14.8,44.21,3,3,4,0
2017-04-06,107.5944853,14.05,48.32,4,3,4,0
2017-04-06,109.7165297,13.25,49.41,5,3,4,0
2017-04-06,131.2028974,12.77,51.33,6,3,4,0
2017-04-06,195.6182844,12.85,50.3,7,3,4,0
2017-04-06,273.2124529,13.41,48.43,8,3,4,2
2017-04-06,290.1185569,13.99,49.41,9,3,4,2
2017-04-06,326.5388407,15.7,41.68,10,3,4,1
2017-04-06,317.7316692,17.5,36.76,11,3,4,1
2017-04-06,304.338507,18.63,30.85,12,3,4,1
2017-04-06,302.3943814,19.47,29.11,13,3,4,1
2017-04-06,327.9091209,19.51,27.43,14,3,4,1
2017-04-06,339.7624837,20.66,27.79,15,3,4,1
2017-04-06,332.7665714,21.37,24.44,16,3,4,1
2017-04-06,288.0734452,21.9,24.6,17,3,4,2
2017-04-06,264.7067125,21.42,27.11,18,3,4,2
2017-04-06,204.5062066,20.52,28.12,19,3,4,0
2017-04-06,142.19415580000003,19.54,30.52,20,3,4,0
2017-04-06,126.7606544,18.16,32.2,21,3,4,0
2017-04-06,118.314093,17.9,33.27,22,3,4,0
2017-04-06,111.02743999999998,17.75,33.37,23,3,4,0
2017-04-07,105.8431687,17.51,35.47,0,4,4,0
2017-04-07,97.3574728,17.16,36.9,1,4,4,0
2017-04-07,98.5231082,16.79,38.76,2,4,4,0
2017-04-07,97.4515865,14.83,50.51,3,4,4,0
2017-04-07,93.4495589,13.51,63.23,4,4,4,0
2017-04-07,93.2149428,13.34,60.49,5,4,4,0
2017-04-07,120.2206113,12.92,60.77,6,4,4,0
2017-04-07,189.5845081,13.66,56.1,7,4,4,0
2017-04-07,256.241252,14.85,51.88,8,4,4,2
2017-04-07,274.0978471,15.1,51.47,9,4,4,2
2017-04-07,308.7715868,16.88,43.6,10,4,4,1
2017-04-07,305.45909,18.4,38.88,11,4,4,1
2017-04-07,291.6526293,20.65,31.17,12,4,4,1
2017-04-07,295.79783189999995,21.38,31.12,13,4,4,1
2017-04-07,313.5175517,24.07,25.57,14,4,4,1
2017-04-07,310.5691012000001,24.79,23.41,15,4,4,1
2017-04-07,291.73796160000006,24.84,21.61,16,4,4,2
2017-04-07,261.2418775,24.98,20.85,17,4,4,2
2017-04-07,226.1187592,22.41,31.3,18,4,4,0
2017-04-07,163.81281719999996,20.84,28.75,19,4,4,0
2017-04-07,115.4215762,19.54,31.86,20,4,4,0
2017-04-07,100.6077362,19.34,29.33,21,4,4,0
2017-04-07,96.9361565,18.6,29.64,22,4,4,0
2017-04-07,91.1135156,18.13,30.18,23,4,4,0
2017-04-08,85.9538704,18.25,29.1,0,5,4,0
2017-04-08,80.9343458,16.08,53.91,1,5,4,0
2017-04-08,81.4547392,16.65,50.86,2,5,4,0
2017-04-08,77.85493790000002,16.18,47.0,3,5,4,0
2017-04-08,79.40199150000002,16.01,50.68,4,5,4,0
2017-04-08,74.2173384,15.85,49.73,5,5,4,0
2017-04-08,72.5929703,15.47,50.45,6,5,4,0
2017-04-08,75.23159009999998,16.13,46.86,7,5,4,0
2017-04-08,80.4744677,18.6,43.05,8,5,4,2
2017-04-08,81.8943819,23.19,30.69,18,5,4,0
2017-04-08,73.1021006,18.85,37.4,19,5,4,0
2017-04-08,72.4003522,18.19,40.46,20,5,4,0
2017-04-08,72.14950959999999,18.07,39.79,21,5,4,0
2017-04-08,71.3395209,17.95,42.49,22,5,4,0
2017-04-08,71.8998124,17.84,42.78,23,5,4,0
2017-04-09,72.1351921,16.14,59.05,0,6,4,0
2017-04-09,71.1707653,15.73,63.03,1,6,4,0
2017-04-09,70.3015976,14.86,69.11,2,6,4,0
2017-04-09,69.8275929,15.05,64.14,3,6,4,0
2017-04-09,71.1595022,14.65,64.56,4,6,4,0
2017-04-09,67.48066829999999,14.08,73.5,5,6,4,0
2017-04-09,67.69008559999999,13.46,71.3,6,6,4,0
2017-04-09,66.1376868,13.45,66.62,7,6,4,0
2017-04-09,66.28620699999999,13.05,66.53,8,6,4,0
2017-04-09,65.94487779999999,14.69,55.19,9,6,4,2
2017-04-09,65.6190115,16.48,48.97,10,6,4,1
2017-04-09,67.6364427,19.16,31.68,11,6,4,1
2017-04-09,69.3671421,20.01,28.98,12,6,4,1
2017-04-09,71.26048829999998,21.66,25.83,13,6,4,1
2017-04-09,83.17474820000002,22.59,24.91,14,6,4,1
2017-04-09,83.42234549999998,22.65,24.23,15,6,4,1
2017-04-09,85.3090102,23.12,23.61,16,6,4,1
2017-04-09,85.46688449999998,22.81,25.43,17,6,4,2
2017-04-09,86.79478490000002,22.41,27.59,18,6,4,0
2017-04-09,85.46459370000002,21.06,31.0,19,6,4,0
2017-04-09,83.3236502,19.5,42.02,20,6,4,0
2017-04-09,80.7344735,19.17,39.93,21,6,4,0
2017-04-09,81.09432,18.97,38.73,22,6,4,0
2017-04-09,80.0145896,18.88,37.41,23,6,4,0
2017-04-10,81.01376020000002,17.19,51.95,0,0,4,0
2017-04-10,75.132513,15.48,59.42,1,0,4,0
2017-04-10,73.29796400000002,14.9,60.37,2,0,4,0
2017-04-10,70.29587059999999,14.32,63.67,3,0,4,0
2017-04-10,72.2846668,13.79,67.65,4,0,4,0
2017-04-10,84.21572590000002,14.04,69.56,5,0,4,0
2017-04-10,93.5461543,14.11,66.69,6,0,4,0
2017-04-10,166.31360719999995,14.94,59.71,7,0,4,0
2017-04-10,229.051365,14.27,61.16,8,0,4,2
2017-04-10,256.6747859,13.89,62.94,9,0,4,2
2017-04-10,274.16027139999994,15.98,52.63,10,0,4,2
2017-04-10,277.2944676,18.62,39.18,11,0,4,1
2017-04-10,265.1975164,20.51,29.5,12,0,4,1
2017-04-10,256.24354280000006,21.29,26.59,13,0,4,1
2017-04-10,269.2812492,22.86,24.73,14,0,4,1
2017-04-10,277.0069722,23.46,24.44,15,0,4,1
2017-04-10,281.5628007,23.43,26.74,16,0,4,2
2017-04-10,235.9443822,23.52,26.81,17,0,4,2
2017-04-10,202.6348139,23.5,29.19,18,0,4,0
2017-04-10,154.05210019999996,22.78,31.23,19,0,4,0
2017-04-10,125.93214840000002,22.38,31.26,20,0,4,0
2017-04-10,119.8262119,21.91,30.73,21,0,4,0
2017-04-10,109.6590688,21.83,28.43,22,0,4,0
2017-04-10,104.9430752,20.89,30.47,23,0,4,0
2017-04-11,96.0253726,18.84,37.72,0,1,4,0
2017-04-11,89.20165209999998,18.53,40.23,1,1,4,0
2017-04-11,87.30181529999999,18.1,42.3,2,1,4,0
2017-04-11,82.4999167,16.79,49.23,3,1,4,0
2017-04-11,80.2346973,16.2,57.12,4,1,4,0
2017-04-11,90.9132615,15.83,56.36,5,1,4,0
2017-04-11,93.5576083,15.85,56.54,6,1,4,0
2017-04-11,137.42929180000002,16.44,56.54,7,1,4,0
2017-04-11,200.1450961,18.77,48.71,8,1,4,2
2017-04-11,241.6715731,20.52,45.14,9,1,4,2
2017-04-11,272.7500931,20.2,47.99,10,1,4,1
2017-04-11,268.4046364,21.3,43.15,11,1,4,1
2017-04-11,260.65466910000004,22.65,28.9,12,1,4,1
2017-04-11,284.94860310000007,24.7,27.72,13,1,4,1
2017-04-11,298.346156,26.6,23.93,14,1,4,1
2017-04-11,278.2665304,27.06,20.48,15,1,4,1
2017-04-11,277.2551422,25.71,27.7,16,1,4,2
2017-04-11,253.0633397,24.56,30.45,17,1,4,2
2017-04-11,210.7150382,21.23,34.59,18,1,4,0
2017-04-11,153.8432556,19.63,37.37,19,1,4,0
2017-04-11,122.823151,18.82,40.92,20,1,4,0
2017-04-11,109.1444024,18.1,42.72,21,1,4,0
2017-04-11,104.0945247,17.79,44.93,22,1,4,0
2017-04-11,99.6700354,17.96,43.97,23,1,4,0
2017-04-12,91.1978934,16.35,55.19,0,2,4,0
2017-04-12,86.0128585,18.02,41.75,1,2,4,0
2017-04-12,289.9608735,23.69,33.98,15,2,4,1
2017-04-12,277.90076600000003,24.99,27.25,16,2,4,2
2017-04-12,242.6195825,23.97,26.06,17,2,4,2
2017-04-12,206.3504915,21.28,30.0,18,2,4,0
2017-04-12,156.2163335,19.08,48.14,19,2,4,0
2017-04-12,122.41023429999998,17.65,46.77,20,2,4,0
2017-04-12,109.96603600000002,17.26,48.05,21,2,4,0
2017-04-12,99.9960926,16.91,59.97,22,2,4,0
2017-04-12,95.429001,16.75,46.58,23,2,4,0
2017-04-13,95.2411554,16.24,56.16,0,3,4,0
2017-04-13,86.996948,15.94,48.36,1,3,4,0
2017-04-13,82.34242420000002,15.82,51.09,2,3,4,0
2017-04-13,83.2241913,14.73,57.82,3,3,4,0
2017-04-13,82.1820682,13.61,67.19,4,3,4,0
2017-04-13,95.6149376,13.18,75.0,5,3,4,0
2017-04-13,98.3493892,13.26,76.8,6,3,4,0
2017-04-13,160.296821,13.9,73.5,7,3,4,0
2017-04-13,216.69059,16.41,61.76,8,3,4,2
2017-04-13,228.9286163,16.79,59.73,9,3,4,2
2017-04-13,261.9921145,18.52,56.21,10,3,4,1
2017-04-13,250.2981532,18.96,50.66,11,3,4,1
2017-04-13,240.0935937,18.75,47.13,12,3,4,1
2017-04-13,236.0831665,18.47,49.4,13,3,4,1
2017-04-13,232.59675980000003,19.27,47.97,14,3,4,1
2017-04-13,245.1247632,19.57,46.98,15,3,4,1
2017-04-13,233.9038521,19.37,47.63,16,3,4,2
2017-04-15,79.99129980000002,13.61,79.8,3,5,4,0
2017-04-15,79.4262358,13.69,78.6,4,5,4,0
2017-04-15,77.85971040000003,13.71,77.3,5,5,4,0
2017-04-15,76.30864790000003,13.51,78.6,6,5,4,0
2017-04-15,80.790789,13.7,77.2,7,5,4,0
2017-04-15,79.7202218,14.41,73.1,8,5,4,2
2017-04-15,80.63825990000002,15.48,65.27,9,5,4,2
2017-04-15,84.39803540000003,16.71,57.51,10,5,4,1
2017-04-15,85.0553041,18.79,48.66,11,5,4,1
2017-04-15,89.63308609999999,18.95,41.67,12,5,4,1
2017-04-15,87.3728301,19.95,39.72,13,5,4,1
2017-04-15,90.6511558,20.09,38.45,14,5,4,1
2017-04-15,93.7950879,19.99,44.86,15,5,4,1
2017-04-15,95.6382274,19.71,47.94,16,5,4,1
2017-04-15,96.7402931,19.52,47.65,17,5,4,2
2017-04-15,92.0342263,17.91,47.88,18,5,4,0
2017-04-15,88.5676732,16.55,56.22,19,5,4,0
